Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12
1/29/2020,15:01:11,967,8964,79,80,77,78,80,80,77,77,82,77,78,100
1/29/2020,15:01:12,168,8965,79,80,77,78,80,80,77,77,82,77,78,152
1/29/2020,15:01:12,367,8966,80,80,77,78,80,80,77,77,82,77,78,150
1/29/2020,15:01:12,567,8967,79,80,77,78,80,80,77,77,82,77,78,138
1/29/2020,15:01:12,768,8968,79,80,77,78,80,80,77,77,82,77,78,127
1/29/2020,15:01:12,967,8969,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:13,167,8970,79,80,77,78,80,79,77,77,82,77,78,80
1/29/2020,15:01:13,367,8971,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:13,568,8972,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:13,767,8973,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:13,967,8974,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:14,167,8975,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:14,368,8976,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:14,568,8977,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:14,767,8978,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:14,968,8979,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:15,167,8980,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:15,366,8981,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:15,569,8982,79,80,77,78,80,80,77,77,82,90,78,80
1/29/2020,15:01:15,768,8983,80,80,77,78,80,80,77,77,82,108,78,80
1/29/2020,15:01:15,967,8984,80,80,77,78,80,80,77,77,82,89,78,80
1/29/2020,15:01:16,168,8985,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:16,367,8986,80,80,77,78,80,79,77,77,82,78,78,80
1/29/2020,15:01:16,573,8987,79,80,77,78,80,80,77,77,82,78,84,80
1/29/2020,15:01:16,768,8988,79,80,77,78,80,80,77,77,82,78,116,80
1/29/2020,15:01:16,968,8989,79,80,77,78,80,80,77,77,82,77,156,80
1/29/2020,15:01:17,167,8990,79,80,77,78,80,80,77,77,82,92,198,80
1/29/2020,15:01:17,368,8991,80,80,77,78,80,80,77,77,82,91,270,80
1/29/2020,15:01:17,567,8992,79,80,77,78,80,80,77,77,82,94,303,80
1/29/2020,15:01:17,767,8993,79,80,77,78,80,80,77,77,82,104,310,80
1/29/2020,15:01:17,968,8994,79,80,77,77,80,80,77,77,82,98,289,80
1/29/2020,15:01:18,167,8995,80,80,77,78,80,80,77,77,82,95,185,80
1/29/2020,15:01:18,368,8996,79,80,77,78,79,80,77,77,82,110,109,80
1/29/2020,15:01:18,568,8997,80,80,77,78,80,80,77,77,82,117,82,80
1/29/2020,15:01:18,767,8998,79,80,77,78,80,80,77,77,82,199,78,80
1/29/2020,15:01:18,968,8999,80,80,77,78,80,80,77,77,82,264,78,80
1/29/2020,15:01:19,168,9000,80,80,77,78,80,80,77,77,82,293,78,80
1/29/2020,15:01:19,367,9001,79,80,77,78,80,80,77,77,82,319,78,80
1/29/2020,15:01:19,569,9002,79,80,77,78,80,80,77,77,82,263,78,80
1/29/2020,15:01:19,768,9003,79,80,77,78,80,80,77,77,82,191,78,80
1/29/2020,15:01:19,967,9004,79,80,77,78,80,80,77,77,82,186,78,80
1/29/2020,15:01:20,171,9005,80,80,77,78,80,80,77,77,82,273,78,80
1/29/2020,15:01:20,367,9006,80,80,77,78,80,80,77,77,82,205,78,80
1/29/2020,15:01:20,568,9007,80,80,77,78,80,80,77,77,82,92,78,80
1/29/2020,15:01:20,771,9008,79,80,77,78,80,80,77,77,82,78,91,80
1/29/2020,15:01:20,967,9009,80,80,77,78,80,80,77,77,82,77,99,80
1/29/2020,15:01:21,168,9010,80,80,77,78,80,80,77,77,82,77,92,80
1/29/2020,15:01:21,367,9011,80,80,77,77,80,80,77,77,82,77,106,80
1/29/2020,15:01:21,567,9012,80,80,77,78,80,80,77,77,82,77,139,80
1/29/2020,15:01:21,768,9013,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:21,966,9014,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:22,170,9015,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:22,367,9016,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:22,567,9017,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:22,768,9018,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:22,967,9019,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:23,167,9020,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:23,369,9021,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:23,568,9022,79,80,77,77,80,80,77,77,82,78,78,80
1/29/2020,15:01:23,768,9023,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:23,969,9024,80,80,77,77,80,80,77,77,82,78,78,80
1/29/2020,15:01:24,168,9025,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:24,368,9026,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:24,569,9027,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:24,768,9028,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:24,969,9029,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:25,168,9030,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:25,368,9031,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:25,569,9032,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:25,768,9033,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:25,967,9034,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:26,168,9035,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:26,368,9036,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:26,567,9037,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:26,768,9038,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:26,968,9039,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:27,168,9040,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:27,368,9041,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:27,567,9042,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:27,768,9043,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:27,968,9044,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:28,167,9045,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:28,369,9046,80,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,15:01:28,567,9047,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,15:01:28,767,9048,79,80,77,78,80,80,78,77,82,77,78,80
1/29/2020,15:01:28,968,9049,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:29,167,9050,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:29,368,9051,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:29,568,9052,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:29,767,9053,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:29,967,9054,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:30,168,9055,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:30,368,9056,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:30,569,9057,80,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,15:01:30,768,9058,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:30,967,9059,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:31,167,9060,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:31,368,9061,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:31,567,9062,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:31,767,9063,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:31,968,9064,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:32,167,9065,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:32,368,9066,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:32,567,9067,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:32,767,9068,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:32,969,9069,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:33,167,9070,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:33,369,9071,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:33,568,9072,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,15:01:33,767,9073,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:33,968,9074,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:34,167,9075,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:34,368,9076,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:34,567,9077,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:34,767,9078,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:34,967,9079,79,80,77,77,80,80,77,77,82,78,78,80
1/29/2020,15:01:35,168,9080,79,80,77,77,80,80,77,77,82,78,78,80
1/29/2020,15:01:35,368,9081,80,80,77,78,79,80,77,77,82,78,78,80
1/29/2020,15:01:35,567,9082,80,80,77,78,79,80,77,77,82,78,78,80
1/29/2020,15:01:35,768,9083,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:35,966,9084,79,80,77,77,80,80,77,77,82,78,78,80
1/29/2020,15:01:36,168,9085,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:36,368,9086,80,80,77,78,80,80,77,80,82,77,78,80
1/29/2020,15:01:36,567,9087,80,80,77,78,80,80,77,82,82,78,78,80
1/29/2020,15:01:36,768,9088,79,80,77,78,79,80,77,79,82,77,78,80
1/29/2020,15:01:36,968,9089,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:37,167,9090,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:37,372,9091,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:37,568,9092,80,80,77,77,80,80,77,78,82,77,78,80
1/29/2020,15:01:37,767,9093,80,80,77,77,80,80,77,80,82,77,78,80
1/29/2020,15:01:37,968,9094,79,80,77,78,80,80,77,86,82,77,78,80
1/29/2020,15:01:38,168,9095,79,80,77,78,80,80,77,92,82,78,78,80
1/29/2020,15:01:38,367,9096,79,80,77,78,80,80,77,91,82,77,78,80
1/29/2020,15:01:38,568,9097,80,80,77,78,80,80,77,93,82,78,78,80
1/29/2020,15:01:38,768,9098,80,80,77,78,80,80,77,94,82,78,78,80
1/29/2020,15:01:38,967,9099,79,80,77,77,80,80,77,90,82,77,78,80
1/29/2020,15:01:39,168,9100,79,80,77,77,80,80,77,131,82,108,78,80
1/29/2020,15:01:39,367,9101,80,80,77,77,80,80,77,213,82,128,78,80
1/29/2020,15:01:39,568,9102,80,80,77,78,79,80,77,175,82,142,78,80
1/29/2020,15:01:39,768,9103,80,80,77,78,80,80,77,275,82,131,78,80
1/29/2020,15:01:39,968,9104,79,80,77,78,80,80,77,344,82,86,78,80
1/29/2020,15:01:40,168,9105,79,80,77,78,80,80,77,376,82,77,78,80
1/29/2020,15:01:40,367,9106,80,80,77,78,80,80,77,377,82,77,78,80
1/29/2020,15:01:40,567,9107,79,80,77,77,80,80,77,346,82,77,78,80
1/29/2020,15:01:40,769,9108,80,80,77,77,80,80,77,142,82,77,78,80
1/29/2020,15:01:40,968,9109,79,80,77,77,80,80,77,90,82,78,78,80
1/29/2020,15:01:41,168,9110,80,80,77,77,79,80,77,77,82,78,78,80
1/29/2020,15:01:41,368,9111,79,80,77,78,79,80,77,77,82,78,78,80
1/29/2020,15:01:41,568,9112,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:41,769,9113,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:41,969,9114,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:42,168,9115,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:42,369,9116,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:42,568,9117,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:42,767,9118,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:42,969,9119,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:43,168,9120,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:43,368,9121,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:43,568,9122,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:43,768,9123,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:43,969,9124,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:44,168,9125,80,80,77,77,80,80,77,77,82,78,78,80
1/29/2020,15:01:44,367,9126,80,80,77,77,79,80,77,77,82,78,78,80
1/29/2020,15:01:44,568,9127,80,80,77,77,79,80,77,77,82,78,78,80
1/29/2020,15:01:44,769,9128,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:44,992,9129,79,80,77,78,80,80,77,77,82,77,90,80
1/29/2020,15:01:45,168,9130,79,80,77,78,80,80,94,77,82,77,132,80
1/29/2020,15:01:45,367,9131,79,80,77,78,80,80,121,77,82,77,145,80
1/29/2020,15:01:45,568,9132,79,80,77,77,80,80,124,77,82,77,156,80
1/29/2020,15:01:45,768,9133,79,80,77,78,80,80,129,77,82,77,155,80
1/29/2020,15:01:45,982,9134,80,80,77,78,80,80,123,77,82,77,141,80
1/29/2020,15:01:46,167,9135,79,80,77,78,80,80,124,77,82,78,158,80
1/29/2020,15:01:46,368,9136,79,80,77,78,80,80,126,77,82,77,214,80
1/29/2020,15:01:46,567,9137,80,80,77,78,80,80,121,77,82,77,276,80
1/29/2020,15:01:46,768,9138,79,80,77,78,80,80,124,77,82,77,293,80
1/29/2020,15:01:46,967,9139,80,80,77,78,80,80,118,77,82,77,355,80
1/29/2020,15:01:47,168,9140,79,80,77,78,80,80,144,77,82,78,332,80
1/29/2020,15:01:47,368,9141,79,80,77,78,79,80,148,77,82,77,150,80
1/29/2020,15:01:47,568,9142,79,80,77,78,79,80,79,77,82,77,78,80
1/29/2020,15:01:47,768,9143,80,80,77,78,79,80,77,77,82,78,78,80
1/29/2020,15:01:47,968,9144,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:48,168,9145,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:48,367,9146,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:48,568,9147,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:48,768,9148,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:48,968,9149,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,15:01:49,168,9150,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:49,368,9151,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:49,568,9152,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:49,768,9153,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:49,967,9154,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:50,168,9155,80,80,77,77,80,79,77,77,82,77,78,80
1/29/2020,15:01:50,367,9156,79,80,77,78,80,80,83,77,82,77,78,80
1/29/2020,15:01:50,577,9157,79,80,77,78,80,80,104,77,82,77,78,80
1/29/2020,15:01:50,768,9158,79,80,77,78,79,80,79,77,82,77,78,80
1/29/2020,15:01:50,967,9159,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:51,168,9160,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:51,367,9161,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:51,568,9162,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:51,768,9163,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:51,968,9164,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:52,167,9165,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:52,368,9166,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:52,567,9167,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:52,767,9168,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:52,967,9169,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:53,167,9170,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:53,367,9171,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:53,568,9172,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:53,768,9173,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:53,967,9174,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:54,168,9175,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:54,368,9176,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:54,568,9177,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:54,768,9178,80,80,77,77,91,80,77,77,82,78,78,80
1/29/2020,15:01:54,968,9179,103,80,77,78,103,80,77,77,82,77,78,80
1/29/2020,15:01:55,168,9180,136,80,77,78,113,80,77,77,82,77,78,80
1/29/2020,15:01:55,368,9181,148,80,77,78,135,80,77,77,82,77,78,80
1/29/2020,15:01:55,567,9182,165,80,77,78,157,80,77,77,82,77,78,80
1/29/2020,15:01:55,768,9183,165,80,77,78,159,80,77,77,82,77,78,80
1/29/2020,15:01:55,968,9184,112,80,77,78,127,80,77,77,82,77,78,80
1/29/2020,15:01:56,167,9185,80,80,77,78,98,80,77,77,82,77,78,80
1/29/2020,15:01:56,368,9186,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:56,568,9187,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:56,768,9188,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:56,968,9189,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:57,167,9190,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:57,368,9191,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:57,568,9192,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:57,767,9193,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:57,968,9194,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:58,167,9195,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:58,368,9196,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:01:58,569,9197,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:58,769,9198,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:58,968,9199,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:59,169,9200,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:59,369,9201,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:59,569,9202,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:01:59,769,9203,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:01:59,968,9204,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:00,171,9205,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:00,369,9206,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:00,568,9207,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:00,769,9208,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:00,969,9209,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:01,168,9210,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:01,369,9211,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:01,569,9212,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:01,768,9213,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:01,969,9214,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:02,168,9215,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:02,368,9216,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:02,568,9217,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:02,767,9218,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:02,968,9219,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:03,168,9220,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:03,367,9221,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:03,568,9222,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:03,768,9223,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:03,969,9224,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:04,167,9225,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:04,368,9226,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:04,567,9227,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:04,770,9228,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:04,968,9229,79,80,77,78,80,80,77,77,96,77,78,80
1/29/2020,15:02:05,167,9230,79,80,77,77,80,80,77,77,180,77,78,80
1/29/2020,15:02:05,368,9231,80,80,77,78,80,80,77,77,129,77,78,80
1/29/2020,15:02:05,568,9232,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:05,776,9233,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:05,968,9234,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:06,167,9235,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:06,368,9236,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:06,568,9237,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:06,768,9238,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:06,967,9239,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:07,167,9240,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:07,367,9241,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:07,569,9242,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:07,768,9243,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:07,967,9244,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:08,167,9245,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:08,368,9246,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:08,568,9247,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:08,769,9248,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:08,967,9249,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:09,168,9250,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:09,368,9251,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:09,567,9252,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:09,767,9253,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:09,968,9254,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:10,167,9255,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:10,368,9256,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:10,568,9257,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:10,767,9258,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,15:02:10,968,9259,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:11,167,9260,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:11,368,9261,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:11,568,9262,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:11,768,9263,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:11,968,9264,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:12,168,9265,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:12,367,9266,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:12,568,9267,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:12,768,9268,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:12,968,9269,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:13,168,9270,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:13,369,9271,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:13,568,9272,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:13,767,9273,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:13,968,9274,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:14,168,9275,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:14,368,9276,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:14,568,9277,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:14,768,9278,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:14,968,9279,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:15,167,9280,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:15,368,9281,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:15,568,9282,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:15,768,9283,80,80,77,77,79,80,77,77,82,78,78,80
1/29/2020,15:02:15,969,9284,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:16,169,9285,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:16,369,9286,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:16,568,9287,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,15:02:16,769,9288,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:16,969,9289,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:17,169,9290,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:17,368,9291,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:17,569,9292,80,80,77,77,80,80,77,77,82,78,78,80
1/29/2020,15:02:17,768,9293,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,15:02:17,969,9294,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,15:02:18,169,9295,80,80,77,77,80,80,77,77,82,77,78,80
